"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000002","PUBLISHED","2010","AFR","","GMB","BTSX","54.4","54.39278","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","GNB","MLE","47.3","47.34467","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","GNB","FMLE","49.7","49.71408","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","GNB","BTSX","48.6","48.55920","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GNB","BTSX","50.9","50.92004","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GNQ","MLE","52.9","52.85405","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GNQ","FMLE","52.6","52.59750","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","GNQ","BTSX","52.9","52.89771","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","GRC","MLE","69.3","69.30382","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","GRC","FMLE","71.6","71.55304","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","GRC","BTSX","70.9","70.87168","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","GRD","MLE","62.6","62.59918","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","GRD","FMLE","65.4","65.35737","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","GRD","BTSX","63.9","63.91517","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","GTM","MLE","60.5","60.46133","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","GTM","FMLE","64.1","64.12106","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","GUY","MLE","52.9","52.88850","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","GUY","FMLE","57.3","57.31180","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","GUY","BTSX","55.0","54.96851","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","HND","MLE","61.1","61.07537","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","HND","FMLE","61.4","61.43516","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","HND","BTSX","62.3","62.32134","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","HRV","MLE","65.1","65.09979","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","HRV","FMLE","69.4","69.44032","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","HRV","BTSX","67.3","67.30939","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","HTI","MLE","25.4","25.37444","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","HTI","FMLE","31.2","31.15541","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","HTI","BTSX","54.6","54.58772","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","HUN","MLE","64.3","64.34644","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","HUN","FMLE","68.7","68.67419","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","HUN","BTSX","66.6","66.60387","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","IDN","MLE","61.5","61.45334","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","IDN","FMLE","63.2","63.23559","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","IDN","FMLE","63.8","63.78806","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","IDN","BTSX","62.8","62.83141","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","IND","MLE","60.3","60.27674","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","IND","FMLE","60.4","60.38856","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","IND","BTSX","60.3","60.33404","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","IRL","MLE","70.7","70.72245","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","IRL","BTSX","67.1","67.07795","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","IRN","MLE","62.1","62.05581","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","IRN","FMLE","63.1","63.11931","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","IRN","BTSX","62.6","62.56073","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","IRQ","MLE","58.5","58.54900","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","IRQ","FMLE","60.6","60.57950","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","IRQ","BTSX","60.9","60.87816","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ISL","MLE","71.1","71.06748","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ISL","FMLE","71.8","71.76790","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ISL","BTSX","71.4","71.43124","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ISR","MLE","70.9","70.92348","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ISR","FMLE","72.3","72.32088","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ISR","BTSX","71.8","71.84209","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ITA","MLE","70.7","70.65452","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ITA","FMLE","72.4","72.36314","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ITA","BTSX","71.6","71.55554","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","JAM","MLE","65.9","65.86466","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","JAM","FMLE","67.3","67.25481","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","JAM","BTSX","66.6","66.55019","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","JOR","MLE","68.1","68.05397","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","JOR","FMLE","67.2","67.16886","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","JOR","BTSX","67.6","67.60002","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","JPN","MLE","72.6","72.63503","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","JPN","FMLE","73.5","73.54464","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","JPN","BTSX","71.6","71.57782","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","KAZ","MLE","52.0","51.98139","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","KAZ","FMLE","60.5","60.53521","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","KAZ","BTSX","56.1","56.09719","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","KEN","MLE","46.6","46.64901","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","KEN","FMLE","54.4","54.42490","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","KEN","BTSX","53.5","53.53059","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","KGZ","MLE","58.9","58.89186","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","KGZ","FMLE","64.5","64.49477","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","KGZ","BTSX","61.6","61.64499","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","KHM","MLE","57.2","57.20257","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KHM","FMLE","62.4","62.37287","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KHM","BTSX","60.7","60.74785","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KIR","MLE","49.6","49.61906","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KIR","FMLE","53.7","53.70075","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KIR","BTSX","51.6","51.61961","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","KOR","MLE","70.2","70.16687","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","KOR","MLE","71.3","71.31995","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","KOR","FMLE","74.7","74.66070","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","KOR","BTSX","73.1","73.05902","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","KWT","MLE","69.5","69.50690","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","KWT","FMLE","71.1","71.09445","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EMR","","KWT","BTSX","70.1","70.08772","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","LAO","FMLE","53.1","53.08826","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","LAO","BTSX","51.8","51.77399","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBN","MLE","64.4","64.39817","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBN","FMLE","64.9","64.92357","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","LBN","BTSX","64.7","64.66492","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","LBR","MLE","45.7","45.70275","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","LBR","FMLE","51.8","51.82792","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","LBR","BTSX","52.1","52.05478","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","LBY","MLE","65.6","65.60616","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","LBY","FMLE","65.7","65.73332","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","LBY","BTSX","65.7","65.67923","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","LCA","MLE","63.4","63.38316","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","LCA","FMLE","67.3","67.33776","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","LCA","BTSX","65.2","65.24716","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","LKA","MLE","64.4","64.41956","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","LKA","FMLE","68.6","68.63116","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","LKA","BTSX","66.6","66.55033","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","LSO","MLE","42.3","42.31480","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","LSO","FMLE","46.4","46.42243","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","LSO","BTSX","44.2","44.24282","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LTU","MLE","63.4","63.44976","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LTU","FMLE","69.7","69.67568","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","LTU","BTSX","66.7","66.68871","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LUX","MLE","66.8","66.77213","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LUX","FMLE","69.7","69.74821","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LUX","BTSX","68.3","68.33859","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LVA","MLE","57.4","57.35585","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LVA","FMLE","65.6","65.63858","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","LVA","BTSX","61.6","61.56658","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","MAR","MLE","63.1","63.10049","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","MAR","FMLE","62.1","62.11563","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","MAR","BTSX","62.5","62.53345","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MDA","MLE","58.1","58.12526","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MDA","FMLE","64.0","64.02453","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MDA","BTSX","61.0","61.03700","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MDG","MLE","55.8","55.84289","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MDG","FMLE","56.8","56.76650","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MDG","BTSX","56.3","56.30285","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","MDV","MLE","69.0","68.95788","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","MDV","FMLE","69.1","69.14671","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","MDV","BTSX","70.0","69.95485","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","MEX","MLE","64.3","64.27729","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","MEX","FMLE","67.2","67.22721","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","MEX","BTSX","65.8","65.75757","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","MKD","MLE","65.1","65.05024","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","MKD","FMLE","67.3","67.27259","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MLI","MLE","46.0","46.04017","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MLI","FMLE","45.3","45.30013","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MLI","BTSX","45.6","45.61432","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MLT","MLE","67.6","67.58360","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MLT","FMLE","69.4","69.38738","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","MLT","BTSX","68.5","68.53114","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MLT","BTSX","70.4","70.40915","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MMR","MLE","55.2","55.20050","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MMR","FMLE","59.1","59.14737","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","MMR","BTSX","57.2","57.19595","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MNE","MLE","64.6","64.58463","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","MNE","FMLE","67.8","67.75642","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","MNE","BTSX","66.6","66.63686","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","MNG","MLE","56.7","56.71820","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","MNG","FMLE","63.2","63.24678","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","MNG","BTSX","59.9","59.85272","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MOZ","MLE","46.2","46.23009","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","MOZ","FMLE","50.9","50.94839","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MOZ","BTSX","50.4","50.35741","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MRT","MLE","60.2","60.15684","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MRT","FMLE","59.4","59.44040","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MRT","BTSX","59.8","59.76320","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MUS","MLE","62.0","62.00529","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","MUS","FMLE","65.9","65.94999","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MUS","BTSX","61.9","61.93925","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MWI","MLE","38.9","38.90807","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MWI","FMLE","39.3","39.30594","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","MWI","BTSX","39.1","39.06561","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","MYS","MLE","62.6","62.60714","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","MYS","FMLE","65.5","65.53316","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","MYS","BTSX","65.4","65.37687","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NAM","MLE","50.5","50.51675","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NAM","FMLE","55.4","55.39805","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NAM","BTSX","52.9","52.94220","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NER","MLE","51.6","51.56194","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","NER","FMLE","52.2","52.20576","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","NER","BTSX","54.1","54.14233","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","NGA","MLE","52.5","52.49166","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","NGA","FMLE","53.8","53.79187","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","NGA","BTSX","53.1","53.12532","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","NIC","MLE","63.4","63.44859","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","NIC","FMLE","67.2","67.21014","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","NIC","BTSX","65.5","65.46066","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NLD","MLE","71.3","71.34785","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NLD","FMLE","71.5","71.50220","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NLD","BTSX","71.4","71.43514","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","NOR","MLE","71.0","71.04694","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","NOR","BTSX","68.4","68.43369","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","NPL","MLE","55.8","55.80386","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","NPL","FMLE","56.7","56.67344","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","NPL","BTSX","56.3","56.25290","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","NZL","MLE","66.4","66.40270","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","NZL","FMLE","69.2","69.16238","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","NZL","FMLE","70.6","70.56623","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","NZL","BTSX","69.8","69.77947","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","OMN","MLE","61.5","61.53960","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","OMN","FMLE","62.7","62.65211","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","OMN","BTSX","62.0","62.03865","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","PAK","MLE","54.4","54.44709","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","PAK","FMLE","55.8","55.79993","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","PAK","BTSX","55.8","55.78048","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PAN","MLE","67.0","67.02020","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PAN","FMLE","69.6","69.60660","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PAN","BTSX","68.3","68.28441","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PER","MLE","68.5","68.48217","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PER","FMLE","69.8","69.78498","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","PER","BTSX","69.5","69.49626","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PHL","MLE","60.1","60.14298","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PHL","FMLE","63.9","63.94270","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","PHL","BTSX","62.0","61.99813","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PNG","FMLE","56.5","56.47873","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","PNG","BTSX","55.3","55.27796","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","POL","MLE","61.9","61.90147","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","POL","FMLE","68.1","68.08603","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","POL","BTSX","65.0","65.00275","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","PRK","MLE","56.0","55.98515","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","PRK","FMLE","64.5","64.49322","","","","",""
"WHOSIS_000002","PUBLISHED","2010","SEAR","","PRK","BTSX","63.0","62.98104","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","PRT","MLE","67.8","67.84320","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","PRT","FMLE","70.8","70.76079","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","PRT","BTSX","69.3","69.33836","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","PRY","MLE","64.1","64.08212","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PRY","MLE","64.3","64.33997","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PRY","FMLE","67.1","67.08397","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","PRY","BTSX","65.6","65.63456","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","QAT","MLE","67.4","67.42958","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","QAT","FMLE","63.1","63.11208","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","QAT","BTSX","64.7","64.72079","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","ROU","MLE","62.8","62.81327","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ROU","MLE","63.8","63.75877","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ROU","FMLE","68.8","68.83047","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","ROU","BTSX","66.3","66.28031","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","RUS","MLE","58.8","58.76910","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","RUS","FMLE","66.5","66.46303","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","RUS","BTSX","62.7","62.67002","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","RWA","MLE","59.0","58.95878","","","","",""
